marker_kind,suggested_hammer_use,tile_id,grid_x,grid_y,hammer_x,hammer_y,hammer_z_hint,source_world_x,source_world_y,zone,terrain,elevation_level,walkable,buildable,primary_entity_type,primary_entity_id,spawn_group,boss_arena,point_of_interest,road,hazard,suggested_action
reference,editor reference marker,CT13,97,12,4288,6592,256,8576,13184,frost_north,forest,1,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,CU13,98,12,4416,6592,256,8832,13184,frost_north,forest,1,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DD13,107,12,5568,6592,128,11136,13184,frost_north,forest,0,1,1,tree,,,,,,,Reference only.
wildlife_spawner,spawn controller marker,DG13,110,12,5952,6592,128,11904,13184,frost_north,grass,0,1,1,animal_spawner,rabbit_warren,passive_small,,,,,"Use as a spawn-zone source, not a thinker per marker."
reference,editor reference marker,DJ13,113,12,6336,6592,128,12672,13184,frost_north,grass,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DN13,117,12,6848,6592,128,13696,13184,frost_north,grass,0,1,1,forage_node,,,,,,,Reference only.
reference,editor reference marker,DR13,121,12,7360,6592,128,14720,13184,frost_north,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DS13,122,12,7488,6592,128,14976,13184,frost_north,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,G14,6,13,-7360,6464,128,-14720,12928,frost_north,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,K14,10,13,-6848,6464,128,-13696,12928,frost_north,grass,0,1,1,forage_node,,,,,,,Reference only.
reference,editor reference marker,T14,19,13,-5696,6464,128,-11392,12928,frost_north,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,U14,20,13,-5568,6464,128,-11136,12928,frost_north,grass,0,1,1,forage_node,,,,,,,Reference only.
wildlife_spawner,spawn controller marker,V14,21,13,-5440,6464,128,-10880,12928,frost_north,forest,0,1,1,animal_spawner,deer_herd,passive_large,,,,,"Use as a spawn-zone source, not a thinker per marker."
reference,editor reference marker,Y14,24,13,-5056,6464,128,-10112,12928,frost_north,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,Z14,25,13,-4928,6464,128,-9856,12928,frost_north,forest,0,1,1,tree,,,,,,,Reference only.
cave_entrance,cave entrance prefab,AF14,31,13,-4160,6464,512,-8320,12928,frost_north,mountain,3,1,0,cave_entrance,cave_31_13,,,,,,"Decide real entrance, mine entrance, quest lock, or decorative cave."
reference,editor reference marker,BH14,59,13,-576,6464,384,-1152,12928,frost_north,mountain,2,0,0,,,,frostmaw,,,,Reference only.
reference,editor reference marker,BI14,60,13,-448,6464,384,-896,12928,frost_north,mountain,2,0,0,,,,frostmaw,,,,Reference only.
reference,editor reference marker,BJ14,61,13,-320,6464,384,-640,12928,frost_north,mountain,2,0,0,,,,frostmaw,,,,Reference only.
reference,editor reference marker,BK14,62,13,-192,6464,384,-384,12928,frost_north,mountain,2,0,0,,,,frostmaw,,,,Reference only.
reference,editor reference marker,BL14,63,13,-64,6464,384,-128,12928,frost_north,mountain,2,0,0,,,,frostmaw,,,,Reference only.
reference,editor reference marker,BM14,64,13,64,6464,384,128,12928,frost_north,mountain,2,0,0,,,,frostmaw,,,,Reference only.
reference,editor reference marker,BN14,65,13,192,6464,384,384,12928,frost_north,mountain,2,0,0,,,,frostmaw,,,,Reference only.
reference,editor reference marker,BO14,66,13,320,6464,384,640,12928,frost_north,mountain,2,0,0,,,,frostmaw,,,,Reference only.
reference,editor reference marker,BP14,67,13,448,6464,384,896,12928,frost_north,mountain,2,0,0,,,,frostmaw,,,,Reference only.
reference,editor reference marker,BQ14,68,13,576,6464,384,1152,12928,frost_north,mountain,2,0,0,,,,frostmaw,,,,Reference only.
reference,editor reference marker,BR14,69,13,704,6464,384,1408,12928,frost_north,mountain,2,0,0,,,,frostmaw,,,,Reference only.
wildlife_spawner,spawn controller marker,CU14,98,13,4416,6464,256,8832,12928,frost_north,forest,1,1,1,animal_spawner,deer_herd,passive_large,,,,,"Use as a spawn-zone source, not a thinker per marker."
reference,editor reference marker,DD14,107,13,5568,6464,128,11136,12928,frost_north,grass,0,1,1,forage_node,,,,,,,Reference only.
reference,editor reference marker,DI14,112,13,6208,6464,128,12416,12928,frost_north,grass,0,1,1,tree,,,,,,,Reference only.
wildlife_spawner,spawn controller marker,DL14,115,13,6592,6464,128,13184,12928,frost_north,grass,0,1,1,animal_spawner,rabbit_warren,passive_small,,,,,"Use as a spawn-zone source, not a thinker per marker."
reference,editor reference marker,DS14,122,13,7488,6464,128,14976,12928,frost_north,forest,0,1,1,forage_node,,,,,,,Reference only.
reference,editor reference marker,G15,6,14,-7360,6336,128,-14720,12672,frost_north,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,H15,7,14,-7232,6336,128,-14464,12672,frost_north,grass,0,1,1,forage_node,,,,,,,Reference only.
tribe_start,team player start / spawn anchor,O15,14,14,-6336,6336,128,-12672,12672,frost_north,grass,0,1,1,tribe_start,red_start,,,,tribal_trail,,Place or align the team start prefab here.
reference,editor reference marker,R15,17,14,-5952,6336,128,-11904,12672,frost_north,grass,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,W15,22,14,-5312,6336,128,-10624,12672,frost_north,forest,0,1,1,forage_node,,,,,,,Reference only.
reference,editor reference marker,Z15,25,14,-4928,6336,128,-9856,12672,frost_north,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,AA15,26,14,-4800,6336,128,-9600,12672,frost_north,forest,0,1,1,tree,,,,,,,Reference only.
hazard,trigger volume,AW15,48,14,-1984,6336,384,-3968,12672,frost_north,mountain,2,0,0,,,,,,,rockfall_trigger,Author as a gameplay trigger or scripted hazard zone.
reference,editor reference marker,BH15,59,14,-576,6336,384,-1152,12672,frost_north,mountain,2,0,0,,,,frostmaw,,,,Reference only.
reference,editor reference marker,BI15,60,14,-448,6336,384,-896,12672,frost_north,mountain,2,0,0,,,,frostmaw,,,,Reference only.
reference,editor reference marker,BJ15,61,14,-320,6336,384,-640,12672,frost_north,mountain,2,0,0,,,,frostmaw,,,,Reference only.
reference,editor reference marker,BK15,62,14,-192,6336,384,-384,12672,frost_north,mountain,2,0,0,,,,frostmaw,,,,Reference only.
reference,editor reference marker,BL15,63,14,-64,6336,384,-128,12672,frost_north,mountain,2,0,0,,,,frostmaw,,,,Reference only.
reference,editor reference marker,BM15,64,14,64,6336,384,128,12672,frost_north,mountain,2,0,0,,,,frostmaw,,,,Reference only.
reference,editor reference marker,BN15,65,14,192,6336,384,384,12672,frost_north,mountain,2,0,0,,,,frostmaw,,,,Reference only.
reference,editor reference marker,BO15,66,14,320,6336,384,640,12672,frost_north,mountain,2,0,0,,,,frostmaw,,,,Reference only.
reference,editor reference marker,BP15,67,14,448,6336,384,896,12672,frost_north,mountain,2,0,0,,,,frostmaw,,,,Reference only.
reference,editor reference marker,BQ15,68,14,576,6336,384,1152,12672,frost_north,mountain,2,0,0,,,,frostmaw,,,,Reference only.
reference,editor reference marker,BR15,69,14,704,6336,384,1408,12672,frost_north,mountain,2,0,0,,,,frostmaw,,,,Reference only.
cave_entrance,cave entrance prefab,CQ15,94,14,3904,6336,256,7808,12672,frost_north,cliff,1,1,0,cave_entrance,cave_94_14,,,,,,"Decide real entrance, mine entrance, quest lock, or decorative cave."
reference,editor reference marker,CT15,97,14,4288,6336,256,8576,12672,frost_north,forest,1,1,1,forage_node,,,,,,,Reference only.
reference,editor reference marker,CU15,98,14,4416,6336,256,8832,12672,frost_north,forest,1,1,1,tree,,,,,,,Reference only.
tribe_start,team player start / spawn anchor,DJ15,113,14,6336,6336,128,12672,12672,frost_north,grass,0,1,1,tribe_start,blue_start,,,,tribal_trail,,Place or align the team start prefab here.
reference,editor reference marker,DQ15,120,14,7232,6336,128,14464,12672,frost_north,forest,0,1,1,forage_node,,,,,,,Reference only.
reference,editor reference marker,DS15,122,14,7488,6336,128,14976,12672,frost_north,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,H16,7,15,-7232,6208,128,-14464,12416,frost_north,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,L16,11,15,-6720,6208,128,-13440,12416,frost_north,grass,0,1,1,tree,,,,,,,Reference only.
road_guide,trail guide point,P16,15,15,-6208,6208,128,-12416,12416,frost_north,grass,0,1,1,forage_node,,,,,tribal_trail,,"Use as a path spline guide, not as literal tile geometry."
reference,editor reference marker,S16,18,15,-5824,6208,128,-11648,12416,frost_north,grass,0,1,1,forage_node,,,,,,,Reference only.
reference,editor reference marker,T16,19,15,-5696,6208,128,-11392,12416,frost_north,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,U16,20,15,-5568,6208,128,-11136,12416,frost_north,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,W16,22,15,-5312,6208,128,-10624,12416,frost_north,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,X16,23,15,-5184,6208,128,-10368,12416,frost_north,forest,0,1,1,forage_node,,,,,,,Reference only.
reference,editor reference marker,Z16,25,15,-4928,6208,128,-9856,12416,frost_north,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,AA16,26,15,-4800,6208,128,-9600,12416,frost_north,forest,0,1,1,forage_node,,,,,,,Reference only.
reference,editor reference marker,BH16,59,15,-576,6208,384,-1152,12416,frost_north,mountain,2,0,0,,,,frostmaw,,,,Reference only.
reference,editor reference marker,BI16,60,15,-448,6208,384,-896,12416,frost_north,mountain,2,0,0,,,,frostmaw,,,,Reference only.
reference,editor reference marker,BJ16,61,15,-320,6208,384,-640,12416,frost_north,mountain,2,0,0,,,,frostmaw,,,,Reference only.
reference,editor reference marker,BK16,62,15,-192,6208,384,-384,12416,frost_north,mountain,2,0,0,,,,frostmaw,,,,Reference only.
reference,editor reference marker,BL16,63,15,-64,6208,384,-128,12416,frost_north,mountain,2,0,0,,,,frostmaw,,,,Reference only.
reference,editor reference marker,BM16,64,15,64,6208,384,128,12416,frost_north,mountain,2,0,0,,,,frostmaw,,,,Reference only.
reference,editor reference marker,BN16,65,15,192,6208,384,384,12416,frost_north,mountain,2,0,0,,,,frostmaw,,,,Reference only.
reference,editor reference marker,BO16,66,15,320,6208,384,640,12416,frost_north,mountain,2,0,0,,,,frostmaw,,,,Reference only.
reference,editor reference marker,BP16,67,15,448,6208,384,896,12416,frost_north,mountain,2,0,0,,,,frostmaw,,,,Reference only.
reference,editor reference marker,BQ16,68,15,576,6208,384,1152,12416,frost_north,mountain,2,0,0,,,,frostmaw,,,,Reference only.
reference,editor reference marker,BR16,69,15,704,6208,384,1408,12416,frost_north,mountain,2,0,0,,,,frostmaw,,,,Reference only.
wildlife_spawner,spawn controller marker,DC16,106,15,5440,6208,128,10880,12416,frost_north,forest,0,1,1,animal_spawner,wolf_pack,hostile_pack,,,,,"Use as a spawn-zone source, not a thinker per marker."
road_guide,trail guide point,DI16,112,15,6208,6208,128,12416,12416,frost_north,grass,0,1,1,,,,,,tribal_trail,,"Use as a path spline guide, not as literal tile geometry."
wildlife_spawner,spawn controller marker,DK16,114,15,6464,6208,128,12928,12416,frost_north,grass,0,1,1,animal_spawner,bear_den,hostile_elite,,,,,"Use as a spawn-zone source, not a thinker per marker."
reference,editor reference marker,DO16,118,15,6976,6208,128,13952,12416,frost_north,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,G17,6,16,-7360,6080,128,-14720,12160,frost_north,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,J17,9,16,-6976,6080,128,-13952,12160,frost_north,forest,0,1,1,forage_node,,,,,,,Reference only.
reference,editor reference marker,O17,14,16,-6336,6080,128,-12672,12160,frost_north,grass,0,1,1,tree,,,,,,,Reference only.
road_guide,trail guide point,Q17,16,16,-6080,6080,128,-12160,12160,frost_north,grass,0,1,1,,,,,,tribal_trail,,"Use as a path spline guide, not as literal tile geometry."
reference,editor reference marker,R17,17,16,-5952,6080,128,-11904,12160,frost_north,grass,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,BI17,60,16,-448,6080,384,-896,12160,frost_north,mountain,2,0,0,,,,frostmaw,,,,Reference only.
reference,editor reference marker,BJ17,61,16,-320,6080,384,-640,12160,frost_north,mountain,2,0,0,,,,frostmaw,,,,Reference only.
reference,editor reference marker,BK17,62,16,-192,6080,384,-384,12160,frost_north,mountain,2,0,0,,,,frostmaw,,,,Reference only.
reference,editor reference marker,BL17,63,16,-64,6080,384,-128,12160,frost_north,mountain,2,0,0,,,,frostmaw,,,,Reference only.
reference,editor reference marker,BM17,64,16,64,6080,384,128,12160,frost_north,mountain,2,0,0,,,,frostmaw,,,,Reference only.
reference,editor reference marker,BN17,65,16,192,6080,384,384,12160,frost_north,mountain,2,0,0,,,,frostmaw,,,,Reference only.
reference,editor reference marker,BO17,66,16,320,6080,384,640,12160,frost_north,mountain,2,0,0,,,,frostmaw,,,,Reference only.
reference,editor reference marker,BP17,67,16,448,6080,384,896,12160,frost_north,mountain,2,0,0,,,,frostmaw,,,,Reference only.
reference,editor reference marker,BQ17,68,16,576,6080,384,1152,12160,frost_north,mountain,2,0,0,,,,frostmaw,,,,Reference only.
reference,editor reference marker,CW17,100,16,4672,6080,256,9344,12160,frost_north,forest,1,1,1,forage_node,,,,,,,Reference only.
road_guide,trail guide point,DH17,111,16,6080,6080,128,12160,12160,frost_north,grass,0,1,1,,,,,,tribal_trail,,"Use as a path spline guide, not as literal tile geometry."
wildlife_spawner,spawn controller marker,DM17,116,16,6720,6080,128,13440,12160,frost_north,grass,0,1,1,animal_spawner,bear_den,hostile_elite,,,,,"Use as a spawn-zone source, not a thinker per marker."
reference,editor reference marker,DR17,121,16,7360,6080,128,14720,12160,frost_north,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,F18,5,17,-7488,5952,128,-14976,11904,frost_north,dense_forest,0,1,1,tree,,,,,,,Reference only.
road_guide,trail guide point,R18,17,17,-5952,5952,128,-11904,11904,frost_north,grass,0,1,1,,,,,,tribal_trail,,"Use as a path spline guide, not as literal tile geometry."
reference,editor reference marker,S18,18,17,-5824,5952,128,-11648,11904,frost_north,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,U18,20,17,-5568,5952,128,-11136,11904,frost_north,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,BJ18,61,17,-320,5952,384,-640,11904,frost_north,mountain,2,0,0,,,,frostmaw,,,,Reference only.
reference,editor reference marker,BK18,62,17,-192,5952,384,-384,11904,frost_north,mountain,2,0,0,,,,frostmaw,,,,Reference only.
reference,editor reference marker,BL18,63,17,-64,5952,384,-128,11904,frost_north,mountain,2,0,0,,,,frostmaw,,,,Reference only.
reference,editor reference marker,BM18,64,17,64,5952,384,128,11904,frost_north,mountain,2,0,0,,,,frostmaw,,,,Reference only.
reference,editor reference marker,BN18,65,17,192,5952,384,384,11904,frost_north,mountain,2,0,0,,,,frostmaw,,,,Reference only.
reference,editor reference marker,BO18,66,17,320,5952,384,640,11904,frost_north,mountain,2,0,0,,,,frostmaw,,,,Reference only.
reference,editor reference marker,BP18,67,17,448,5952,384,896,11904,frost_north,mountain,2,0,0,,,,frostmaw,,,,Reference only.
cave_entrance,cave entrance prefab,CI18,86,17,2880,5952,384,5760,11904,frost_north,mountain,2,1,0,cave_entrance,cave_86_17,,,,,,"Decide real entrance, mine entrance, quest lock, or decorative cave."
reference,editor reference marker,CU18,98,17,4416,5952,256,8832,11904,frost_north,forest,1,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DD18,107,17,5568,5952,128,11136,11904,frost_north,forest,0,1,1,tree,,,,,,,Reference only.
wildlife_spawner,spawn controller marker,DG18,110,17,5952,5952,128,11904,11904,frost_north,grass,0,1,1,animal_spawner,rabbit_warren,passive_small,,,tribal_trail,,"Use as a spawn-zone source, not a thinker per marker."
reference,editor reference marker,DL18,115,17,6592,5952,128,13184,11904,frost_north,grass,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DN18,117,17,6848,5952,128,13696,11904,frost_north,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DS18,122,17,7488,5952,128,14976,11904,frost_north,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,H19,7,18,-7232,5824,128,-14464,11648,frost_north,dense_forest,0,1,1,tree,,,,,,,Reference only.
road_guide,trail guide point,S19,18,18,-5824,5824,128,-11648,11648,frost_north,grass,0,1,1,,,,,,tribal_trail,,"Use as a path spline guide, not as literal tile geometry."
reference,editor reference marker,T19,19,18,-5696,5824,128,-11392,11648,frost_north,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,X19,23,18,-5184,5824,128,-10368,11648,frost_north,forest,0,1,1,tree,,,,,,,Reference only.
hazard,trigger volume,AX19,49,18,-1856,5824,384,-3712,11648,frost_north,mountain,2,0,0,,,,,,,rockfall_trigger,Author as a gameplay trigger or scripted hazard zone.
reference,editor reference marker,CS19,96,18,4160,5824,256,8320,11648,frost_north,forest,1,1,1,forage_node,,,,,,,Reference only.
reference,editor reference marker,CW19,100,18,4672,5824,256,9344,11648,frost_north,forest,1,1,1,tree,,,,,,,Reference only.
wildlife_spawner,spawn controller marker,DE19,108,18,5696,5824,128,11392,11648,frost_north,grass,0,1,1,animal_spawner,bear_den,hostile_elite,,,,,"Use as a spawn-zone source, not a thinker per marker."
